appid,name,refined_tier,refined_reason,primary_terms,support_terms,broad_terms,primary_term_count,support_term_count,hit_tracked_term_count,possible_tagspam,total_ratings_pos_neg,positive_ratio,steamspy_owners,steamspy_genre,steamspy_top_tags,steamspy_top_tags_with_scores,want_details,candidate_reason,bucket,matched_terms,relevance_score,reaction_rank,steamspy_positive,steamspy_negative,steamspy_owners_midpoint,steamspy_tags,steamspy_hit_terms,steam_catalog_name,steamspy_name,last_modified,price_change_number,steam_catalog_source,steam_catalog_fetched_at,steamspy_developer,steamspy_publisher,steamspy_userscore,steamspy_score_rank,steamspy_average_forever,steamspy_median_forever,steamspy_price,steamspy_initialprice,steamspy_discount,steamspy_ccu,steamspy_languages,steamspy_hit_types,is_term_match,forced_include,candidate_by_term_and_reactions,candidate_by_popular_fallback,broad_term_count
371100,Waste Walkers,D_popular_control_candidate,popular/control pool only; not enough core signals,Action RPG; Character Customization; Choose Your Own Adventure; CRPG; JRPG; Lore-Rich; Party-Based RPG; Survival Horror; Tactical RPG,,,9,0,19,True,205,0.8048780487804879,"20,000 .. 50,000",,,,False,,narrative/protagonist-heavy,Action; Action RPG; Adventure; Character Customization; Choose Your Own Adventure; CRPG; JRPG; Lore-Rich; Open World; Party-Based RPG; RPG; Sandbox; Simulation; Singleplayer; Strategy; Survival; Survival Horror; Tactical RPG; Turn-Based Strategy,40,16799,165,40,35000.0,,Action; Adventure; RPG; Simulation; Strategy; Action RPG; CRPG; Character Customization; Choose Your Own Adventure; JRPG; Lore-Rich; Open World; Party-Based RPG; Sandbox; Singleplayer; Survival; Survival Horror; Tactical RPG; Turn-Based Strategy,Waste Walkers,Waste Walkers,1762574771.0,36172547.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Corrosive Studios LLC,Corrosive Studios LLC,0.0,,0.0,0.0,899.0,899.0,0.0,0.0,,genre; tag,True,False,False,False,0
995840,Road to Guangdong - Road Trip Car Driving Simulator Story-Based Indie Title (公路旅行驾驶游戏),D_popular_control_candidate,popular/control pool only; not enough core signals,Action RPG; Conversation; Female Protagonist; Immersive Sim; Story Rich; Visual Novel; Walking Simulator,,,7,0,19,True,144,0.3333333333333333,"0 .. 20,000",,,,False,,narrative/protagonist-heavy,Action; Action RPG; Adventure; Conversation; Female Protagonist; First-Person; Immersive Sim; Management; Open World; RPG; Sandbox; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Visual Novel; Walking Simulator,37,19551,48,96,10000.0,,Adventure; Simulation; Action; Action RPG; Conversation; Female Protagonist; First-Person; Immersive Sim; Management; Open World; RPG; Sandbox; Singleplayer; Story Rich; Strategy; Survival; Third Person; Visual Novel; Walking Simulator,,Road to Guangdong - Road Trip Car Driving Simulator Story-Based Indie Title (公路旅行驾驶游戏),,,,,Just Add Oil Games,Excalibur Publishing,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,genre; tag,True,False,False,False,0
671510,DESOLATE,A_core_strong,>=2 primary top-tag signals and reactions>=500,Survival Horror; Walking Simulator,,,2,0,18,True,7881,0.6671742164699911,"500,000 .. 1,000,000",,,,True,term_match+reactions>=500; popular_fallback_top2500_or_reactions>=5000,RPG/character progression,Action; Adventure; First-Person; FPS; Horror; Open World; RPG; Sandbox; Shooter; Simulation; Singleplayer; Stealth; Strategy; Survival; Survival Horror; Third Person; Third-Person Shooter; Walking Simulator; Zombies,30,2064,5258,2623,750000.0,,Action; Adventure; RPG; FPS; First-Person; Horror; Open World; Sandbox; Shooter; Simulation; Singleplayer; Stealth; Strategy; Survival; Survival Horror; Third Person; Third-Person Shooter; Walking Simulator; Zombies,DESOLATE,DESOLATE,1672159128.0,36384912.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Nearga,HypeTrain Digital,0.0,,0.0,0.0,1499.0,1499.0,0.0,7.0,,genre; tag,True,False,True,True,0
1097430,Book of Yog Idle RPG,A_core_strong,>=2 primary top-tag signals and reactions>=500,Action RPG; Choose Your Own Adventure; Female Protagonist; Immersive Sim; JRPG; Story Rich; Strategy RPG; Visual Novel,,,8,0,18,True,7383,0.6410673168088853,"200,000 .. 500,000",,,,True,term_match+reactions>=500; popular_fallback_top2500_or_reactions>=5000,narrative/protagonist-heavy,Action; Action-Adventure; Action RPG; Adventure; Choose Your Own Adventure; Female Protagonist; Horror; Immersive Sim; JRPG; Open World; RPG; Sandbox; Simulation; Singleplayer; Story Rich; Strategy; Strategy RPG; Survival; Visual Novel; Zombies,41,2167,4733,2650,350000.0,,Action; Adventure; RPG; Strategy; Action RPG; Action-Adventure; Choose Your Own Adventure; Female Protagonist; Horror; Immersive Sim; JRPG; Open World; Sandbox; Simulation; Singleplayer; Story Rich; Strategy RPG; Survival; Visual Novel; Zombies,Book Of Yog Idle RPG 依盖之书,Book of Yog Idle RPG,1780297834.0,35556921.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,元气工作室,元气工作室,0.0,,0.0,0.0,0.0,0.0,0.0,647.0,,genre; tag,True,False,True,True,0
1176470,Terra Invicta,A_core_strong,>=2 primary top-tag signals and reactions>=500,Action RPG; Character Customization; Story Rich,,,3,0,18,True,6560,0.8013719512195122,"200,000 .. 500,000",,,,True,term_match+reactions>=500; popular_fallback_top2500_or_reactions>=5000,narrative/protagonist-heavy,4X; Action; Action-Adventure; Action RPG; Adventure; Character Customization; City Builder; Grand Strategy; Management; Open World; RPG; RTS; Sandbox; Simulation; Singleplayer; Story Rich; Strategy; Third Person; Turn-Based Strategy,37,2370,5257,1303,350000.0,,Simulation; Strategy; 4X; Action; Action RPG; Action-Adventure; Adventure; Character Customization; City Builder; Grand Strategy; Management; Open World; RPG; RTS; Sandbox; Singleplayer; Story Rich; Third Person; Turn-Based Strategy,Terra Invicta,Terra Invicta,1781102012.0,36535570.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Pavonis Interactive,Hooded Horse,0.0,,0.0,0.0,3999.0,3999.0,0.0,697.0,,genre; tag,True,False,True,True,0
1282200,The Test: Hypothesis Rising,A_core_strong,>=2 primary top-tag signals and reactions>=500,Choices Matter; Choose Your Own Adventure; Conversation; Detective; Immersive Sim; Interactive Fiction; Investigation; Multiple Endings; Mystery; Story Rich; Survival Horror; Visual Novel,,,12,0,18,True,5893,0.9770914644493468,"20,000 .. 50,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Adventure; Choices Matter; Choose Your Own Adventure; Conversation; Detective; Horror; Immersive Sim; Interactive Fiction; Investigation; Multiple Endings; Mystery; Open World; RPG; Simulation; Singleplayer; Story Rich; Survival Horror; Visual Novel,48,2556,5758,135,35000.0,,Adventure; RPG; Simulation; Choices Matter; Choose Your Own Adventure; Conversation; Detective; Horror; Immersive Sim; Interactive Fiction; Investigation; Multiple Endings; Mystery; Open World; Singleplayer; Story Rich; Survival Horror; Visual Novel,The Test: Hypothesis Rising,The Test: Hypothesis Rising,1751133890.0,35942703.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Randumb Studios,Randumb Studios,0.0,,0.0,0.0,199.0,199.0,0.0,0.0,,genre; tag,True,False,True,False,0
1040230,Curious Expedition 2,A_core_strong,>=2 primary top-tag signals and reactions>=500,Character Customization; Dynamic Narration; Immersive Sim; Lovecraftian; Multiple Endings; Party-Based RPG; Story Rich; Strategy RPG; Tactical RPG,,,9,0,18,True,3860,0.8901554404145078,"500,000 .. 1,000,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Adventure; Character Customization; Dynamic Narration; Immersive Sim; Lovecraftian; Management; Multiple Endings; Open World; Party-Based RPG; RPG; Simulation; Singleplayer; Story Rich; Strategy; Strategy RPG; Survival; Tactical RPG; Turn-Based Strategy,39,3401,3436,424,750000.0,,Adventure; RPG; Simulation; Strategy; Character Customization; Dynamic Narration; Immersive Sim; Lovecraftian; Management; Multiple Endings; Open World; Party-Based RPG; Singleplayer; Story Rich; Strategy RPG; Survival; Tactical RPG; Turn-Based Strategy,Curious Expedition 2,Curious Expedition 2,1780579245.0,36421358.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Maschinen-Mensch,"Maschinen-Mensch, Saftladen Berlin",0.0,,0.0,0.0,1999.0,1999.0,0.0,58.0,,genre; tag,True,False,True,False,0
1609230,Scarlet Hollow,A_core_strong,>=2 primary top-tag signals and reactions>=500,Character Customization; Choices Matter; Choose Your Own Adventure; Detective; Dynamic Narration; Female Protagonist; Interactive Fiction; Lore-Rich; Lovecraftian; Multiple Endings; Mystery; Narrative; Story Rich; Visual Novel; Walking Simulator,,,15,0,18,True,3071,0.9833930315858028,"50,000 .. 100,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Adventure; Character Customization; Choices Matter; Choose Your Own Adventure; Detective; Dynamic Narration; Female Protagonist; Horror; Interactive Fiction; Lore-Rich; Lovecraftian; Multiple Endings; Mystery; Narrative; RPG; Story Rich; Visual Novel; Walking Simulator,50,3906,3020,51,75000.0,,Adventure; RPG; Character Customization; Choices Matter; Choose Your Own Adventure; Detective; Dynamic Narration; Female Protagonist; Horror; Interactive Fiction; Lore-Rich; Lovecraftian; Multiple Endings; Mystery; Narrative; Story Rich; Visual Novel; Walking Simulator,Scarlet Hollow,Scarlet Hollow,1775751742.0,36217510.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Black Tabby Games,Black Tabby Games,0.0,,0.0,0.0,2499.0,2499.0,0.0,38.0,,genre; tag,True,False,True,False,0
341310,Greyfox RPG,A_core_strong,>=2 primary top-tag signals and reactions>=500,Female Protagonist; JRPG; Story Rich,,,3,0,18,True,1838,0.750816104461371,"500,000 .. 1,000,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Adventure; Female Protagonist; First-Person; FPS; Horror; JRPG; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Zombies,34,5344,1380,458,750000.0,,Adventure; RPG; Action; FPS; Female Protagonist; First-Person; Horror; JRPG; Open World; Platformer; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Zombies,Greyfox RPG,Greyfox RPG,1756074903.0,36094575.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Lesley Dodd,Senpai Industrial Studios,0.0,,0.0,0.0,199.0,199.0,0.0,1.0,,genre; tag,True,False,True,False,0
652410,Brigand: Oaxaca,A_core_strong,>=2 primary top-tag signals and reactions>=500,Action RPG; Character Customization; CRPG; Immersive Sim; Party-Based RPG; Strategy RPG; Tactical RPG,,,7,0,18,True,507,0.9546351084812624,"0 .. 20,000",,,,True,term_match+reactions>=500,RPG/character progression,Action; Action RPG; Adventure; Character Customization; CRPG; First-Person; FPS; Horror; Immersive Sim; Open World; Party-Based RPG; RPG; Shooter; Simulation; Strategy; Strategy RPG; Survival; Tactical RPG,31,10803,484,23,10000.0,,Action; Adventure; RPG; Simulation; Strategy; Action RPG; CRPG; Character Customization; FPS; First-Person; Horror; Immersive Sim; Open World; Party-Based RPG; Shooter; Strategy RPG; Survival; Tactical RPG,Brigand: Oaxaca,Brigand: Oaxaca,1778523789.0,36506723.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,"Brian J. Lancaster, Laughing Coyote Software","Brian J. Lancaster, Laughing Coyote Software",0.0,,0.0,0.0,999.0,999.0,0.0,2.0,,genre; tag,True,False,True,False,0
1694560,Inspector Schmidt - A Bavarian Tale,D_popular_control_candidate,popular/control pool only; not enough core signals,Action RPG; Character Customization; Choices Matter; Conversation; Detective; Dynamic Narration; Interactive Fiction; Investigation; Multiple Endings; Mystery; Story Rich,,,11,0,18,True,365,0.7917808219178082,"200,000 .. 500,000",,,,False,,narrative/protagonist-heavy,Action; Action-Adventure; Action RPG; Adventure; Character Customization; Choices Matter; Conversation; Detective; Dynamic Narration; Interactive Fiction; Investigation; Multiple Endings; Mystery; Open World; RPG; Singleplayer; Stealth; Story Rich; Third Person,47,12838,289,76,350000.0,,Adventure; RPG; Action; Action RPG; Action-Adventure; Character Customization; Choices Matter; Conversation; Detective; Dynamic Narration; Interactive Fiction; Investigation; Multiple Endings; Mystery; Open World; Singleplayer; Stealth; Story Rich; Third Person,Inspector Schmidt - A Bavarian Tale,Inspector Schmidt - A Bavarian Tale,1755092202.0,36398581.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Active Fungus Studios,Active Fungus Studios,0.0,,0.0,0.0,1799.0,1799.0,0.0,0.0,,genre; tag,True,False,False,False,0
880130,Lawless Lands,D_popular_control_candidate,popular/control pool only; not enough core signals,Action RPG; Character Customization; Choices Matter; Choose Your Own Adventure; CRPG; JRPG; Lore-Rich; Multiple Endings; Party-Based RPG; Story Rich; Survival Horror,,,11,0,18,True,105,0.8952380952380953,"0 .. 20,000",,,,False,,narrative/protagonist-heavy,Action; Action-Adventure; Action RPG; Adventure; Character Customization; Choices Matter; Choose Your Own Adventure; CRPG; JRPG; Lore-Rich; Multiple Endings; Open World; Party-Based RPG; RPG; Singleplayer; Story Rich; Strategy; Survival; Survival Horror,45,22400,94,11,10000.0,,Action; Adventure; RPG; Strategy; Action RPG; Action-Adventure; CRPG; Character Customization; Choices Matter; Choose Your Own Adventure; JRPG; Lore-Rich; Multiple Endings; Open World; Party-Based RPG; Singleplayer; Story Rich; Survival; Survival Horror,Lawless Lands,Lawless Lands,1763999435.0,36568501.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Corrosive Studios LLC,Corrosive Studios LLC,0.0,,0.0,0.0,1299.0,1299.0,0.0,0.0,,genre; tag,True,False,False,False,0
1546770,The Vagabond Emperor,D_popular_control_candidate,popular/control pool only; not enough core signals,Action RPG; Character Customization; Choices Matter; Political Sim; Strategy RPG; Tactical RPG,,,6,0,18,True,34,0.7647058823529411,"0 .. 20,000",,,,False,,narrative/protagonist-heavy,Action; Action RPG; Adventure; Character Customization; Choices Matter; Grand Strategy; Management; Open World; Political Sim; RPG; RTS; Sandbox; Simulation; Singleplayer; Strategy; Strategy RPG; Survival; Tactical RPG,40,35476,26,8,10000.0,,RPG; Simulation; Strategy; Action; Action RPG; Adventure; Character Customization; Choices Matter; Grand Strategy; Management; Open World; Political Sim; RTS; Sandbox; Singleplayer; Strategy RPG; Survival; Tactical RPG,The Vagabond Emperor,The Vagabond Emperor,1654607725.0,15351989.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,WigglingEyebrows,WigglingEyebrows,0.0,,0.0,0.0,1999.0,1999.0,0.0,0.0,,genre; tag,True,False,False,False,0
739720,Penkura,,,Action RPG; Immersive Sim; Lore-Rich; Mystery; Story Rich; Strategy RPG,,,6,0,18,True,0,,,,,,False,,narrative/protagonist-heavy,Action; Action-Adventure; Action RPG; Adventure; First-Person; FPS; Horror; Immersive Sim; Lore-Rich; Mystery; Open World; RPG; RTS; Shooter; Singleplayer; Story Rich; Strategy; Strategy RPG; Survival,35,127619,0,0,,,Action; Adventure; RPG; Strategy; Action RPG; Action-Adventure; FPS; First-Person; Horror; Immersive Sim; Lore-Rich; Mystery; Open World; RTS; Shooter; Singleplayer; Story Rich; Strategy RPG; Survival,Penkura,,1781738732.0,34672985.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,,,,,,,,,,,,genre; tag,True,False,False,False,0
377160,Fallout 4,A_core_strong,>=2 primary top-tag signals and reactions>=500,Action RPG; Character Customization; Female Protagonist; Story Rich; Walking Simulator,,,5,0,17,True,392287,0.8311618789304769,"10,000,000 .. 20,000,000",,,,True,term_match+reactions>=500; popular_fallback_top2500_or_reactions>=5000,narrative/protagonist-heavy,Action; Action RPG; Adventure; Character Customization; Female Protagonist; First-Person; FPS; Open World; RPG; Sandbox; Shooter; Singleplayer; Story Rich; Survival; Third Person; Third-Person Shooter; Walking Simulator,30,44,326054,66233,15000000.0,,RPG; Action; Action RPG; Adventure; Character Customization; FPS; Female Protagonist; First-Person; Open World; Sandbox; Shooter; Singleplayer; Story Rich; Survival; Third Person; Third-Person Shooter; Walking Simulator,Fallout 4,Fallout 4,1764687456.0,34672985.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Bethesda Game Studios,Bethesda Softworks,0.0,,0.0,0.0,1999.0,1999.0,0.0,11179.0,,genre; tag,True,False,True,True,0
470220,UNO,A_core_strong,>=2 primary top-tag signals and reactions>=500,Action RPG; Choices Matter; Female Protagonist; Lovecraftian; Story Rich; Survival Horror; Visual Novel,,,7,0,17,True,51518,0.7215536317403626,"2,000,000 .. 5,000,000",,,,True,term_match+reactions>=500; popular_fallback_top2500_or_reactions>=5000,narrative/protagonist-heavy,Action; Action RPG; Choices Matter; Female Protagonist; FPS; Horror; Lovecraftian; Open World; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Survival Horror; Visual Novel; Zombies,41,462,37173,14345,3500000.0,,Action; Action RPG; Choices Matter; FPS; Female Protagonist; Horror; Lovecraftian; Open World; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Survival Horror; Visual Novel; Zombies,UNO,UNO,1779899040.0,36723066.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Ubisoft Entertainment,Ubisoft Entertainment,0.0,,0.0,0.0,999.0,999.0,0.0,291.0,,tag,True,False,True,True,0
784150,Workers & Resources: Soviet Republic,A_core_strong,>=2 primary top-tag signals and reactions>=500,Choices Matter; Multiple Endings; Political Sim; Story Rich,,,4,0,17,True,22175,0.910574971815107,"500,000 .. 1,000,000",,,,True,term_match+reactions>=500; popular_fallback_top2500_or_reactions>=5000,narrative/protagonist-heavy,4X; Action; Choices Matter; City Builder; Colony Sim; Grand Strategy; Management; Multiple Endings; Open World; Political Sim; RTS; Sandbox; Simulation; Singleplayer; Story Rich; Strategy; Survival,40,940,20192,1983,750000.0,,Simulation; Strategy; 4X; Action; Choices Matter; City Builder; Colony Sim; Grand Strategy; Management; Multiple Endings; Open World; Political Sim; RTS; Sandbox; Singleplayer; Story Rich; Survival,Workers & Resources: Soviet Republic,Workers & Resources: Soviet Republic,1779785928.0,36448311.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,3Division,Hooded Horse,0.0,,0.0,0.0,3999.0,3999.0,0.0,2590.0,,genre; tag,True,False,True,True,0
1466060,Tainted Grail: The Fall of Avalon,A_core_strong,>=2 primary top-tag signals and reactions>=500,Action RPG; Character Customization; Choices Matter; Immersive Sim; Lore-Rich; Multiple Endings; Narrative; Story Rich; Survival Horror,,,9,0,17,True,11480,0.8748257839721254,"200,000 .. 500,000",,,,True,term_match+reactions>=500; popular_fallback_top2500_or_reactions>=5000,narrative/protagonist-heavy,Action; Action RPG; Adventure; Character Customization; Choices Matter; First-Person; FPS; Immersive Sim; Lore-Rich; Multiple Endings; Narrative; Open World; RPG; Singleplayer; Story Rich; Survival Horror; Third Person,38,1598,10043,1437,350000.0,,Action; Adventure; RPG; Action RPG; Character Customization; Choices Matter; FPS; First-Person; Immersive Sim; Lore-Rich; Multiple Endings; Narrative; Open World; Singleplayer; Story Rich; Survival Horror; Third Person,Tainted Grail: The Fall of Avalon,Tainted Grail: The Fall of Avalon,1779465911.0,36706455.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Questline,Awaken Realms,0.0,,0.0,0.0,2699.0,4499.0,40.0,8175.0,,genre; tag,True,False,True,True,0
